城市	区域名称	房源数	url
柳州	柳北	2074	http://liuzhou.ganji.com/fang1/liubei/
柳州	柳江	139	http://liuzhou.ganji.com/fang1/liujiang/
柳州	柳城	22	http://liuzhou.ganji.com/fang1/liucheng/
柳州	鹿寨	28	http://liuzhou.ganji.com/fang1/luzhai/
柳州	三江	15	http://liuzhou.ganji.com/fang1/sanjiang/
桂林	秀峰	3630	http://gl.ganji.com/fang1/xiufeng/
桂林	叠彩	932	http://gl.ganji.com/fang1/diecai/
桂林	象山	5390	http://gl.ganji.com/fang1/xiangshan/
桂林	七星	3776	http://gl.ganji.com/fang1/qixing/
桂林	雁山	20	http://gl.ganji.com/fang1/yanshan/
桂林	阳朔	73	http://gl.ganji.com/fang1/yangshuo/
桂林	临桂	1076	http://gl.ganji.com/fang1/lingui/
桂林	灵川	184	http://gl.ganji.com/fang1/lingchuan/
桂林	全州	10	http://gl.ganji.com/fang1/quanzhou/
桂林	兴安	16	http://gl.ganji.com/fang1/xingan/
桂林	灌阳	15	http://gl.ganji.com/fang1/guanyang/
桂林	荔浦	26	http://gl.ganji.com/fang1/lipu/
梧州	万秀	120	http://wuzhou.ganji.com/fang1/wanxiu/
梧州	蝶山	5479	http://wuzhou.ganji.com/fang1/dieshan/
梧州	长洲	6028	http://wuzhou.ganji.com/fang1/zhangzhou/
梧州	岑溪	13	http://wuzhou.ganji.com/fang1/cenxi/
梧州	苍梧	50	http://wuzhou.ganji.com/fang1/cangwu/
梧州	藤县	26	http://wuzhou.ganji.com/fang1/tengxian/
河池	金城江	177	http://hechi.ganji.com/fang1/jinchengjiang/
河池	宜州	23	http://hechi.ganji.com/fang1/yizhou/
河池	巴马	22	http://hechi.ganji.com/fang1/bama/
河池	大化	11	http://hechi.ganji.com/fang1/dahua/
玉林	玉州	1844	http://gxyulin.ganji.com/fang1/yuzhou/
玉林	北流	65	http://gxyulin.ganji.com/fang1/beiliu/
玉林	容县	39	http://gxyulin.ganji.com/fang1/rongxian/
玉林	陆川	23	http://gxyulin.ganji.com/fang1/luchuan/
玉林	博白	32	http://gxyulin.ganji.com/fang1/bobai/
百色	右江	108	http://baise.ganji.com/fang1/youjiang/
百色	田阳	25	http://baise.ganji.com/fang1/tianyang/
百色	田东	11	http://baise.ganji.com/fang1/tiandong/
百色	平果	22	http://baise.ganji.com/fang1/pingguo/
贵港	港北	4305	http://guigang.ganji.com/fang1/gangbei/
贵港	港南	88	http://guigang.ganji.com/fang1/gangnan/
贵港	桂平	63	http://guigang.ganji.com/fang1/guiping/
贵港	平南	13	http://guigang.ganji.com/fang1/pingnan/
贺州	八步	1431	http://hezhou.ganji.com/fang1/babu/
贺州	富川	11	http://hezhou.ganji.com/fang1/fuchuan/
钦州	钦南	6651	http://qinzhou.ganji.com/fang1/qinnan/
钦州	钦北	1935	http://qinzhou.ganji.com/fang1/qinbei/
钦州	灵山	46	http://qinzhou.ganji.com/fang1/lingshan/
防城港	港口	398	http://fangchenggang.ganji.com/fang1/gangkou/
防城港	防城	393	http://fangchenggang.ganji.com/fang1/fangcheng/
防城港	东兴	69	http://fangchenggang.ganji.com/fang1/dongxing/
乌鲁木齐	天山	13525	http://xj.ganji.com/fang1/tianshan/
乌鲁木齐	沙依巴克	9112	http://xj.ganji.com/fang1/shayibake/
乌鲁木齐	新市	10972	http://xj.ganji.com/fang1/xinshi/
乌鲁木齐	水磨沟	3578	http://xj.ganji.com/fang1/shuimogou/
乌鲁木齐	头屯河	364	http://xj.ganji.com/fang1/toutunhe/
乌鲁木齐	东山	56	http://xj.ganji.com/fang1/dongshan/
乌鲁木齐	乌鲁木齐县	102	http://xj.ganji.com/fang1/wulumuqi/
乌鲁木齐	开发	883	http://xj.ganji.com/fang1/kaifa/
乌鲁木齐	米东	1344	http://xj.ganji.com/fang1/midong/
伊犁哈萨克自治州	伊宁	2180	http://yili.ganji.com/fang1/yining/
伊犁哈萨克自治州	奎屯	402	http://yili.ganji.com/fang1/kuitun/
伊犁哈萨克自治州	霍城	23	http://yili.ganji.com/fang1/huocheng/
克孜勒苏柯尔克孜自治州	阿图什	36	http://kezilesu.ganji.com/fang1/atushi/
克拉玛依	克拉玛依区	984	http://kelamayi.ganji.com/fang1/kelamayi/
克拉玛依	独山子	33	http://kelamayi.ganji.com/fang1/dushanzi/
克拉玛依	白碱滩	41	http://kelamayi.ganji.com/fang1/baijiantan/
克拉玛依	乌尔禾	11	http://kelamayi.ganji.com/fang1/wuerhe/
博尔塔拉蒙古自治州	博乐	1120	http://boertala.ganji.com/fang1/bole/
博尔塔拉蒙古自治州	精河	31	http://boertala.ganji.com/fang1/jinghe/
吐鲁番	吐鲁番市	66	http://tulufan.ganji.com/fang1/tulufan/
吐鲁番	鄯善	54	http://tulufan.ganji.com/fang1/shanshan/
吐鲁番	托克逊	36	http://tulufan.ganji.com/fang1/tuokexun/
和田	和田市	172	http://hetian.ganji.com/fang1/hetian/
和田	和田县	13	http://hetian.ganji.com/fang1/hetianxian/
和田	墨玉	11	http://hetian.ganji.com/fang1/moyu/
哈密	哈密市	2607	http://hami.ganji.com/fang1/hami/
哈密	巴里坤	13	http://hami.ganji.com/fang1/balikun/
喀什	喀什市	12274	http://kashi.ganji.com/fang1/kashi/
喀什	疏勒	62	http://kashi.ganji.com/fang1/shule/
喀什	莎车	24	http://kashi.ganji.com/fang1/shache/
喀什	巴楚	11	http://kashi.ganji.com/fang1/bachu/
塔城	塔城市	131	http://tacheng.ganji.com/fang1/tacheng/
塔城	乌苏	41	http://tacheng.ganji.com/fang1/wusu/
塔城	额敏	31	http://tacheng.ganji.com/fang1/emin/
塔城	沙湾	12	http://tacheng.ganji.com/fang1/shawan/
巴音郭楞蒙古自治州	库尔勒	1044	http://bayinguoleng.ganji.com/fang1/kuerle/
巴音郭楞蒙古自治州	轮台	28	http://bayinguoleng.ganji.com/fang1/luntai/
巴音郭楞蒙古自治州	尉犁	15	http://bayinguoleng.ganji.com/fang1/weili/
巴音郭楞蒙古自治州	焉耆	14	http://bayinguoleng.ganji.com/fang1/yanqi/
巴音郭楞蒙古自治州	和静	25	http://bayinguoleng.ganji.com/fang1/hejing/
昌吉	昌吉市	6078	http://changji.ganji.com/fang1/changji/
昌吉	阜康	66	http://changji.ganji.com/fang1/fukang/
昌吉	呼图壁	44	http://changji.ganji.com/fang1/hutubi/
昌吉	玛纳斯	50	http://changji.ganji.com/fang1/manasi/
昌吉	奇台	49	http://changji.ganji.com/fang1/qitai/
昌吉	吉木萨尔	29	http://changji.ganji.com/fang1/jimusaer/
石河子	老街	5403	http://shihezi.ganji.com/fang1/laojie/
石河子	红山	902	http://shihezi.ganji.com/fang1/hongshan/
石河子	新城	696	http://shihezi.ganji.com/fang1/xincheng/
石河子	向阳	687	http://shihezi.ganji.com/fang1/xiangyang/
石河子	东城	431	http://shihezi.ganji.com/fang1/dongcheng/
石河子	北泉	85	http://shihezi.ganji.com/fang1/beiquan/
石河子	石河子乡	50	http://shihezi.ganji.com/fang1/shihezixiang/
阿克苏	阿克苏市	7941	http://akesu.ganji.com/fang1/akesu/
阿克苏	温宿	68	http://akesu.ganji.com/fang1/wensu/
阿克苏	库车	208	http://akesu.ganji.com/fang1/kuche/
阿克苏	沙雅	32	http://akesu.ganji.com/fang1/shaya/
阿克苏	新和	12	http://akesu.ganji.com/fang1/xinhe/
阿克苏	拜城	50	http://akesu.ganji.com/fang1/baicheng/
阿克苏	阿瓦提	27	http://akesu.ganji.com/fang1/awati/
阿勒泰	阿勒泰市	184	http://aletai.ganji.com/fang1/aletai/
阿勒泰	布尔津	10	http://aletai.ganji.com/fang1/buerjin/
阿勒泰	福海	13	http://aletai.ganji.com/fang1/fuhai/
南京	玄武	7749	http://nj.ganji.com/fang1/xuanwu/
南京	鼓楼	11745	http://nj.ganji.com/fang1/gulou/
南京	建邺	16627	http://nj.ganji.com/fang1/jianye/
南京	白下	16946	http://nj.ganji.com/fang1/baixia/
南京	秦淮	4390	http://nj.ganji.com/fang1/qinhuai/
南京	下关	3467	http://nj.ganji.com/fang1/xiaguan/
南京	雨花台	8379	http://nj.ganji.com/fang1/yuhuatai/
南京	浦口	7833	http://nj.ganji.com/fang1/pukou/
南京	栖霞	11664	http://nj.ganji.com/fang1/qixia/
南京	江宁	17662	http://nj.ganji.com/fang1/jiangning/
南京	六合	4212	http://nj.ganji.com/fang1/liuhe/
南京	溧水	2468	http://nj.ganji.com/fang1/lishui/
南京	高淳	101	http://nj.ganji.com/fang1/gaochun/
南京	大厂	3022	http://nj.ganji.com/fang1/dachang/
南京	南京周边	464	http://nj.ganji.com/fang1/nanjingzhoubian/
南通	崇川	8116	http://nantong.ganji.com/fang1/chongchuan/
南通	港闸	1376	http://nantong.ganji.com/fang1/gangzha/
南通	启东	710	http://nantong.ganji.com/fang1/qidong/
南通	如皋	2199	http://nantong.ganji.com/fang1/rugao/
南通	通州	550	http://nantong.ganji.com/fang1/tongzhou/
南通	海门	335	http://nantong.ganji.com/fang1/haimen/
南通	海安	1063	http://nantong.ganji.com/fang1/haian/
南通	如东	497	http://nantong.ganji.com/fang1/rudong/
宿迁	宿豫	1788	http://suqian.ganji.com/fang1/suyu/
宿迁	沭阳	1512	http://suqian.ganji.com/fang1/shuyang/
宿迁	泗阳	1001	http://suqian.ganji.com/fang1/siyang/
宿迁	泗洪	291	http://suqian.ganji.com/fang1/sihong/
常州	钟楼	6044	http://changzhou.ganji.com/fang1/zhonglou/
常州	天宁	4329	http://changzhou.ganji.com/fang1/tianning/
常州	戚墅堰	982	http://changzhou.ganji.com/fang1/qishuyan/
常州	新北	19232	http://changzhou.ganji.com/fang1/xinbei/
常州	武进	7303	http://changzhou.ganji.com/fang1/wujin/
常州	溧阳	3020	http://changzhou.ganji.com/fang1/liyang/
常州	金坛	75	http://changzhou.ganji.com/fang1/jintan/
徐州	云龙	11387	http://xuzhou.ganji.com/fang1/yunlong/
徐州	鼓楼	5621	http://xuzhou.ganji.com/fang1/gulou/
徐州	九里	124	http://xuzhou.ganji.com/fang1/jiuli/
徐州	贾汪	531	http://xuzhou.ganji.com/fang1/jiawang/
徐州	泉山	16912	http://xuzhou.ganji.com/fang1/quanshan/
徐州	新沂	386	http://xuzhou.ganji.com/fang1/xinyi/
徐州	邳州	522	http://xuzhou.ganji.com/fang1/pizhou/
徐州	丰县	298	http://xuzhou.ganji.com/fang1/fengxian/
徐州	沛县	164	http://xuzhou.ganji.com/fang1/peixian/
徐州	铜山	3911	http://xuzhou.ganji.com/fang1/tongshan/
徐州	睢宁	768	http://xuzhou.ganji.com/fang1/suining/
扬州	广陵	2976	http://yangzhou.ganji.com/fang1/guangling/
扬州	邗江	12657	http://yangzhou.ganji.com/fang1/hanjiang/
扬州	维扬	4409	http://yangzhou.ganji.com/fang1/weiyang/
扬州	仪征	1670	http://yangzhou.ganji.com/fang1/yizheng/
扬州	高邮	63	http://yangzhou.ganji.com/fang1/gaoyou/
扬州	江都	491	http://yangzhou.ganji.com/fang1/jiangdou/
扬州	宝应	179	http://yangzhou.ganji.com/fang1/baoying/
无锡	崇安	14219	http://wx.ganji.com/fang1/chongan/
无锡	南长	5631	http://wx.ganji.com/fang1/nanchang/
无锡	北塘	5302	http://wx.ganji.com/fang1/beitang/
无锡	新区	17382	http://wx.ganji.com/fang1/xinqu/
无锡	滨湖	10928	http://wx.ganji.com/fang1/binhu/
无锡	惠山	3892	http://wx.ganji.com/fang1/huishan/
无锡	锡山	5593	http://wx.ganji.com/fang1/xishan/
无锡	江阴	1101	http://wx.ganji.com/fang1/jiangyin/
无锡	宜兴	4541	http://wx.ganji.com/fang1/yixing/
泰州	海陵	13312	http://jstaizhou.ganji.com/fang1/hailing/
泰州	高港	186	http://jstaizhou.ganji.com/fang1/gaogang/
泰州	姜堰	216	http://jstaizhou.ganji.com/fang1/jiangyan/
泰州	泰兴	290	http://jstaizhou.ganji.com/fang1/taixing/
泰州	靖江	280	http://jstaizhou.ganji.com/fang1/jingjiang/
泰州	兴化	269	http://jstaizhou.ganji.com/fang1/xinghua/
淮安	清河	7201	http://huaian.ganji.com/fang1/qinghe/
淮安	清浦	2337	http://huaian.ganji.com/fang1/qingpu/
淮安	楚州	524	http://huaian.ganji.com/fang1/chuzhou/
淮安	淮阴	2192	http://huaian.ganji.com/fang1/huaiyin/
淮安	涟水	270	http://huaian.ganji.com/fang1/lianshui/
淮安	洪泽	68	http://huaian.ganji.com/fang1/hongze/
淮安	盱眙	214	http://huaian.ganji.com/fang1/xuyi/
淮安	金湖	19	http://huaian.ganji.com/fang1/jinhu/
盐城	亭湖	5690	http://yancheng.ganji.com/fang1/tinghu/
盐城	盐都	786	http://yancheng.ganji.com/fang1/yandou/
盐城	东台	863	http://yancheng.ganji.com/fang1/dongtai/
盐城	大丰	449	http://yancheng.ganji.com/fang1/dafeng/
盐城	响水	96	http://yancheng.ganji.com/fang1/xiangshui/
盐城	滨海	188	http://yancheng.ganji.com/fang1/binhai/
盐城	阜宁	162	http://yancheng.ganji.com/fang1/funing/
盐城	射阳	897	http://yancheng.ganji.com/fang1/sheyang/
盐城	建湖	154	http://yancheng.ganji.com/fang1/jianhu/
苏州	园区	55314	http://su.ganji.com/fang1/yuanqu/
苏州	新区	25910	http://su.ganji.com/fang1/xinqu/
苏州	平江	6624	http://su.ganji.com/fang1/pingjiang/
苏州	沧浪	27488	http://su.ganji.com/fang1/canglang/
苏州	金阊	9051	http://su.ganji.com/fang1/jinchang/
苏州	吴中	25581	http://su.ganji.com/fang1/wuzhong/
苏州	昆山	33400	http://su.ganji.com/fang1/kunshan/
苏州	常熟	4598	http://su.ganji.com/fang1/changshu/
苏州	太仓	7793	http://su.ganji.com/fang1/taicang/
苏州	张家港	8648	http://su.ganji.com/fang1/zhangjiagang/
苏州	相城	8034	http://su.ganji.com/fang1/xiangcheng/
苏州	吴江	13470	http://su.ganji.com/fang1/wujiang/
连云港	新浦	2339	http://lianyungang.ganji.com/fang1/xinpu/
连云港	连云	2520	http://lianyungang.ganji.com/fang1/lianyun/
连云港	海州	97	http://lianyungang.ganji.com/fang1/haizhou/
连云港	赣榆	741	http://lianyungang.ganji.com/fang1/ganyu/
连云港	东海	372	http://lianyungang.ganji.com/fang1/donghai/
连云港	灌云	147	http://lianyungang.ganji.com/fang1/guanyun/
连云港	灌南	89	http://lianyungang.ganji.com/fang1/guannan/
镇江	京口	24845	http://zhenjiang.ganji.com/fang1/jingkou/
镇江	润州	7150	http://zhenjiang.ganji.com/fang1/runzhou/
镇江	丹徒	1381	http://zhenjiang.ganji.com/fang1/dantu/
镇江	丹阳	383	http://zhenjiang.ganji.com/fang1/danyang/
镇江	扬中	1091	http://zhenjiang.ganji.com/fang1/yangzhong/
镇江	句容	380	http://zhenjiang.ganji.com/fang1/jurong/
上饶	信州	5132	http://shangrao.ganji.com/fang1/xinzhou/
上饶	德兴	23	http://shangrao.ganji.com/fang1/dexing/
上饶	上饶县	3490	http://shangrao.ganji.com/fang1/shangrao/
上饶	广丰	75	http://shangrao.ganji.com/fang1/guangfeng/
上饶	玉山	68	http://shangrao.ganji.com/fang1/yushan/
上饶	铅山	26	http://shangrao.ganji.com/fang1/qianshan/
上饶	横峰	13	http://shangrao.ganji.com/fang1/hengfeng/
上饶	弋阳	22	http://shangrao.ganji.com/fang1/yiyang/
上饶	余干	20	http://shangrao.ganji.com/fang1/yugan/
上饶	鄱阳	31	http://shangrao.ganji.com/fang1/poyang/
上饶	万年	11	http://shangrao.ganji.com/fang1/wannian/
上饶	婺源	50	http://shangrao.ganji.com/fang1/wuyuan/
九江	浔阳	42771	http://jiujiang.ganji.com/fang1/xunyang/
九江	庐山	1372	http://jiujiang.ganji.com/fang1/lushan/
九江	瑞昌	80	http://jiujiang.ganji.com/fang1/ruichang/
九江	九江县	824	http://jiujiang.ganji.com/fang1/jiujiang/
九江	武宁	23	http://jiujiang.ganji.com/fang1/wuning/
九江	修水	29	http://jiujiang.ganji.com/fang1/xiushui/
九江	永修	40	http://jiujiang.ganji.com/fang1/yongxiu/
九江	德安	42	http://jiujiang.ganji.com/fang1/dean/
九江	星子	17	http://jiujiang.ganji.com/fang1/xingzi/
九江	都昌	12	http://jiujiang.ganji.com/fang1/douchang/
九江	湖口	35	http://jiujiang.ganji.com/fang1/hukou/
九江	彭泽	24	http://jiujiang.ganji.com/fang1/pengze/
南昌	东湖	6224	http://nc.ganji.com/fang1/donghu/
南昌	西湖	3103	http://nc.ganji.com/fang1/xihu/
南昌	青云谱	1077	http://nc.ganji.com/fang1/qingyunpu/
南昌	湾里	45	http://nc.ganji.com/fang1/wanli/
南昌	青山湖	3801	http://nc.ganji.com/fang1/qingshanhu/
南昌	新建	564	http://nc.ganji.com/fang1/xinjian/
南昌	南昌县	703	http://nc.ganji.com/fang1/nanchang/
南昌	进贤	28	http://nc.ganji.com/fang1/jinxian/
南昌	安义	60	http://nc.ganji.com/fang1/anyi/
吉安	吉州	18760	http://jian.ganji.com/fang1/jizhou/
吉安	青原	5272	http://jian.ganji.com/fang1/qingyuan/
吉安	井冈山	16	http://jian.ganji.com/fang1/jinggangshan/
吉安	吉安县	549	http://jian.ganji.com/fang1/jianxian/
吉安	吉水	21	http://jian.ganji.com/fang1/jishui/
吉安	新干	37	http://jian.ganji.com/fang1/xingan/
吉安	永丰	13	http://jian.ganji.com/fang1/yongfeng/
吉安	泰和	29	http://jian.ganji.com/fang1/taihe/
吉安	遂川	19	http://jian.ganji.com/fang1/suichuan/
宜春	袁州	3715	http://jxyichun.ganji.com/fang1/yuanzhou/
宜春	丰城	80	http://jxyichun.ganji.com/fang1/fengcheng/
宜春	樟树	51	http://jxyichun.ganji.com/fang1/zhangshu/
宜春	高安	44	http://jxyichun.ganji.com/fang1/gaoan/
宜春	万载	26	http://jxyichun.ganji.com/fang1/wanzai/
宜春	上高	42	http://jxyichun.ganji.com/fang1/shanggao/
宜春	宜丰	55	http://jxyichun.ganji.com/fang1/yifeng/
抚州	临川	1718	http://jxfuzhou.ganji.com/fang1/linchuan/
抚州	南城	10	http://jxfuzhou.ganji.com/fang1/nancheng/
抚州	南丰	16	http://jxfuzhou.ganji.com/fang1/nanfeng/
抚州	崇仁	20	http://jxfuzhou.ganji.com/fang1/chongren/
抚州	宜黄	10	http://jxfuzhou.ganji.com/fang1/yihuang/
抚州	金溪	11	http://jxfuzhou.ganji.com/fang1/jinxi/
抚州	东乡	29	http://jxfuzhou.ganji.com/fang1/dongxiang/
新余	渝水	2086	http://xinyu.ganji.com/fang1/yushui/
新余	分宜	44	http://xinyu.ganji.com/fang1/fenyi/
景德镇	珠山	3516	http://jingdezhen.ganji.com/fang1/zhushan/
景德镇	昌江	604	http://jingdezhen.ganji.com/fang1/changjiang/
景德镇	乐平	50	http://jingdezhen.ganji.com/fang1/leping/
景德镇	浮梁	29	http://jingdezhen.ganji.com/fang1/fuliang/
萍乡	安源	1704	http://pingxiang.ganji.com/fang1/anyuan/
萍乡	湘东	15	http://pingxiang.ganji.com/fang1/xiangdong/
萍乡	芦溪	18	http://pingxiang.ganji.com/fang1/luxi/
萍乡	上栗	18	http://pingxiang.ganji.com/fang1/shangli/
赣州	章贡	18742	http://ganzhou.ganji.com/fang1/zhanggong/
赣州	瑞金	51	http://ganzhou.ganji.com/fang1/ruijin/
赣州	南康	172	http://ganzhou.ganji.com/fang1/nankang/
赣州	赣县	58	http://ganzhou.ganji.com/fang1/ganxian/
赣州	信丰	63	http://ganzhou.ganji.com/fang1/xinfeng/
赣州	大余	18	http://ganzhou.ganji.com/fang1/dayu/
赣州	上犹	14	http://ganzhou.ganji.com/fang1/shangyou/
赣州	龙南	18	http://ganzhou.ganji.com/fang1/longnan/
赣州	全南	13	http://ganzhou.ganji.com/fang1/quannan/
赣州	宁都	18	http://ganzhou.ganji.com/fang1/ningdou/
赣州	于都	50	http://ganzhou.ganji.com/fang1/yudou/
赣州	兴国	30	http://ganzhou.ganji.com/fang1/xingguo/
赣州	会昌	25	http://ganzhou.ganji.com/fang1/huichang/
鹰潭	月湖	4934	http://yingtan.ganji.com/fang1/yuehu/
鹰潭	贵溪	50	http://yingtan.ganji.com/fang1/guixi/
鹰潭	余江	22	http://yingtan.ganji.com/fang1/yujiang/
保定	新市区	7854	http://baoding.ganji.com/fang1/xinshi/
保定	北市区	6831	http://baoding.ganji.com/fang1/beishi/
保定	南市区	3278	http://baoding.ganji.com/fang1/nanshi/
保定	涿州	1296	http://baoding.ganji.com/fang1/zhuozhou/
保定	定州	1417	http://baoding.ganji.com/fang1/dingzhou/
保定	安国	50	http://baoding.ganji.com/fang1/anguo/
保定	高碑店	3482	http://baoding.ganji.com/fang1/gaobeidian/
保定	满城	72	http://baoding.ganji.com/fang1/mancheng/
保定	清苑	96	http://baoding.ganji.com/fang1/qingyuan/
保定	涞水	46	http://baoding.ganji.com/fang1/laishui/
保定	徐水	123	http://baoding.ganji.com/fang1/xushui/
保定	定兴	292	http://baoding.ganji.com/fang1/dingxing/
保定	唐县	60	http://baoding.ganji.com/fang1/tangxian/
保定	高阳	141	http://baoding.ganji.com/fang1/gaoyang/
保定	容城	26	http://baoding.ganji.com/fang1/rongcheng/
保定	望都	29	http://baoding.ganji.com/fang1/wangdou/
保定	安新	23	http://baoding.ganji.com/fang1/anxin/
保定	易县	90	http://baoding.ganji.com/fang1/yixian/
保定	曲阳	25	http://baoding.ganji.com/fang1/quyang/
保定	蠡县	32	http://baoding.ganji.com/fang1/lixian/
保定	顺平	23	http://baoding.ganji.com/fang1/shunping/
保定	雄县	30	http://baoding.ganji.com/fang1/xiongxian/
保定	高开区	791	http://baoding.ganji.com/fang1/gaokai/
唐山	路北区	24200	http://tangshan.ganji.com/fang1/lubei/
唐山	路南区	6987	http://tangshan.ganji.com/fang1/lunan/
唐山	古冶区	3553	http://tangshan.ganji.com/fang1/guye/
唐山	开平区	1844	http://tangshan.ganji.com/fang1/kaiping/
唐山	丰南区	4381	http://tangshan.ganji.com/fang1/fengnan/
唐山	丰润区	3120	http://tangshan.ganji.com/fang1/fengrun/
唐山	遵化	2941	http://tangshan.ganji.com/fang1/zunhua/
唐山	迁安	804	http://tangshan.ganji.com/fang1/qianan/
唐山	滦县	191	http://tangshan.ganji.com/fang1/luanxian/
唐山	滦南	145	http://tangshan.ganji.com/fang1/luannan/
唐山	乐亭	51	http://tangshan.ganji.com/fang1/leting/
唐山	迁西	43	http://tangshan.ganji.com/fang1/qianxi/
唐山	玉田	156	http://tangshan.ganji.com/fang1/yutian/
唐山	唐海	568	http://tangshan.ganji.com/fang1/tanghai/
唐山	南堡开发区	12	http://tangshan.ganji.com/fang1/nanpukaifa/
唐山	曹妃甸	88	http://tangshan.ganji.com/fang1/caofeidian/
唐山	海港开发区	50	http://tangshan.ganji.com/fang1/haigangkaifa/
廊坊	安次区	6091	http://langfang.ganji.com/fang1/anci/
廊坊	广阳区	7865	http://langfang.ganji.com/fang1/guangyang/
廊坊	霸州	235	http://langfang.ganji.com/fang1/bazhou/
廊坊	三河	1101	http://langfang.ganji.com/fang1/sanhe/
廊坊	固安	3047	http://langfang.ganji.com/fang1/guan/
廊坊	永清	196	http://langfang.ganji.com/fang1/yongqing/
廊坊	香河	472	http://langfang.ganji.com/fang1/xianghe/
廊坊	大城	41	http://langfang.ganji.com/fang1/dacheng/
廊坊	文安	15	http://langfang.ganji.com/fang1/wenan/
廊坊	大厂	90	http://langfang.ganji.com/fang1/dachang/
张家口	桥西区	3047	http://zhangjiakou.ganji.com/fang1/qiaoxi/
张家口	桥东区	2471	http://zhangjiakou.ganji.com/fang1/qiaodong/
张家口	宣化区	513	http://zhangjiakou.ganji.com/fang1/xuanhuaqu/
张家口	下花园区	24	http://zhangjiakou.ganji.com/fang1/xiahuayuan/
张家口	宣化	50	http://zhangjiakou.ganji.com/fang1/xuanhua/
张家口	张北	50	http://zhangjiakou.ganji.com/fang1/zhangbei/
张家口	沽源	10	http://zhangjiakou.ganji.com/fang1/guyuan/
张家口	蔚县	24	http://zhangjiakou.ganji.com/fang1/weixian/
张家口	阳原	13	http://zhangjiakou.ganji.com/fang1/yangyuan/
张家口	万全	17	http://zhangjiakou.ganji.com/fang1/wanquan/
张家口	怀来	308	http://zhangjiakou.ganji.com/fang1/huailai/
张家口	涿鹿	40	http://zhangjiakou.ganji.com/fang1/zhuolu/
张家口	赤城	10	http://zhangjiakou.ganji.com/fang1/chicheng/
张家口	崇礼	33	http://zhangjiakou.ganji.com/fang1/chongli/
张家口	高新区	897	http://zhangjiakou.ganji.com/fang1/gaoxin/
承德	双桥区	27343	http://chengde.ganji.com/fang1/shuangqiao/
承德	双滦区	6743	http://chengde.ganji.com/fang1/shuangluan/
承德	鹰手营子	17	http://chengde.ganji.com/fang1/yingshouyingzi/
承德	承德县	50	http://chengde.ganji.com/fang1/chengdexian/
承德	兴隆	70	http://chengde.ganji.com/fang1/xinglong/
承德	平泉	70	http://chengde.ganji.com/fang1/pingquan/
承德	滦平	58	http://chengde.ganji.com/fang1/luanping/
承德	隆化	79	http://chengde.ganji.com/fang1/longhua/
承德	丰宁	21	http://chengde.ganji.com/fang1/fengning/
承德	宽城	14	http://chengde.ganji.com/fang1/kuancheng/
承德	围场	56	http://chengde.ganji.com/fang1/weichang/
沧州	运河区	15348	http://cangzhou.ganji.com/fang1/yunhe/
沧州	新华区	4689	http://cangzhou.ganji.com/fang1/xinhua/
沧州	泊头	80	http://cangzhou.ganji.com/fang1/botou/
沧州	任丘	191	http://cangzhou.ganji.com/fang1/renqiu/
沧州	黄骅	1137	http://cangzhou.ganji.com/fang1/huanghua/
沧州	河间	475	http://cangzhou.ganji.com/fang1/hejian/
沧州	沧县	36	http://cangzhou.ganji.com/fang1/cangxian/
沧州	青县	102	http://cangzhou.ganji.com/fang1/qingxian/
沧州	东光	47	http://cangzhou.ganji.com/fang1/dongguang/
沧州	海兴	18	http://cangzhou.ganji.com/fang1/haixing/
沧州	盐山	134	http://cangzhou.ganji.com/fang1/yanshan/
沧州	肃宁	55	http://cangzhou.ganji.com/fang1/suning/
沧州	南皮	50	http://cangzhou.ganji.com/fang1/nanpi/
沧州	献县	80	http://cangzhou.ganji.com/fang1/xianxian/
石家庄	长安	33672	http://sjz.ganji.com/fang1/changan/
石家庄	桥东	15129	http://sjz.ganji.com/fang1/qiaodong/
石家庄	桥西	23128	http://sjz.ganji.com/fang1/qiaoxi/
石家庄	新华	24466	http://sjz.ganji.com/fang1/xinhua/
石家庄	裕华	27814	http://sjz.ganji.com/fang1/yuhua/
石家庄	开发区	6140	http://sjz.ganji.com/fang1/kaifaqu/
秦皇岛	海港区	16326	http://qinhuangdao.ganji.com/fang1/haigang/
秦皇岛	山海关区	328	http://qinhuangdao.ganji.com/fang1/shanhaiguan/
秦皇岛	北戴河区	265	http://qinhuangdao.ganji.com/fang1/beidaihe/
秦皇岛	昌黎	255	http://qinhuangdao.ganji.com/fang1/changli/
秦皇岛	抚宁	98	http://qinhuangdao.ganji.com/fang1/funing/
秦皇岛	卢龙	43	http://qinhuangdao.ganji.com/fang1/lulong/
秦皇岛	青龙	129	http://qinhuangdao.ganji.com/fang1/qinglong/
衡水	桃城区	5696	http://hengshui.ganji.com/fang1/taocheng/
衡水	冀州	50	http://hengshui.ganji.com/fang1/jizhou/
衡水	深州	46	http://hengshui.ganji.com/fang1/shenzhen/
衡水	枣强	50	http://hengshui.ganji.com/fang1/zaoqiang/
衡水	武邑	34	http://hengshui.ganji.com/fang1/wuyixian/
衡水	武强	44	http://hengshui.ganji.com/fang1/wuqiang/
衡水	饶阳	12	http://hengshui.ganji.com/fang1/raoyang/
衡水	安平	204	http://hengshui.ganji.com/fang1/anping/
衡水	故城	31	http://hengshui.ganji.com/fang1/gucheng/
